Input,Value1,Value2,...,Output1,Output2,...
bc1p77vhdskrd7yt0r9eyr49mvh27fjjd7q8vc5hmv466y2t3stusjxsja4g7l,0.00518,bc1py0j6av7gxuay6u5kr6qts57pwl4dqmpqz7fdncl39vt0lxtw436qfjsq4u
bc1pkzg6j3pw97dn7qqtt38sgfdmd7qc2nplmppvfqajnlqhy4yux9rqw8tx8h,0.00468,bc1p65sp6z9997dysrm8fkug4mzep3uzalj8mvq6srpzuqhcxaj07hds7vvnf9
bc1pg8xe2q556380svkt9qr7ymwzpnpkje9vhj4duwm0ddkwcmczga2qwe8k3n,0.00518,bc1p8e9tyartfs3j2df5rfc6jwreptpq5jh02jzwty7vc33qj2c8e5wqeyccqm
bc1pdfqsxsx0mekvaa8e43yxtvdfsu9dtxhwp2d8yfj82c62yryuzpzs5lnw83,0.00518,bc1pcfgz45tl4pca269wqv8ug50c08sx3rn72q69xfrfh6thj87nevnq73kav4
bc1p0jwx06zfuzvkvx02cjhwxtm5h7g54d8f7h4m4vpygmwtnnx96xsqtzy2qm,0.00518,bc1pyg9nw070sn7aunvzdwd9g76vylny3tkh2phrz0gkymsm9glkjzmquek2hc
bc1pphsu6ngz5er2pvekdmygmf9uq459zls7f08sv0espka5mapw78pqh5lx46,0.00518,bc1php46ude0kexce2v0z7452xdngeu7yptlhzq244j4xzvc5xxxp9ssn264ms
bc1pp4md9l3sqrcghl6eq2vcrsd5u8f038zdcjf88sjak8ky7dwt388qtmzqem,0.00518,bc1pukwakvulntwdmuxenfqrnce53l43atq60042cseswxltkklggrqq66w8ad
bc1p36twd5n0g5k47fr2rg3f48rjw7djkpafy0dky7aw8t94zztznwzqnxgecn,0.00518,bc1pk57px6shgl56rm9vp2mufqvr3ghne39sc30r2ulv05ghlmfr5tfsh03shn
bc1p7lzw0s99teg04v2k0gr7ku3m9jsz0ylnju6n0v3av6etjmuaujtq77th97,0.00518,bc1pksya0ef3c8dzp2580rxr2lf6ne8yuunnm4akpyvkf9xh6f3fpjlslll6wd
bc1p4mz2wxsrn8wehdzgnh4dy8lr59s3ynhxq0a2hae6jz04qv6pzt0syp42zp,0.00518,bc1pmvhm2fdlt2gw6xxj8w60gf3acl7ra3ct9c86ezns3jm0cq7mlklsjrxcja
bc1pxpa4e42c3wcgrfvjt4mqe98qn0ww4vafnlu99mgd7c94pd0ulrwq5wc7qa,0.00518,bc1psjltea9c4z4muyyenwcak5j7phqd7g9r0838mtxyhmh8sc995q7sx408n2
bc1ph4gc0y3cst73qtvne4nhywfxlppgt47lyekqqjfefcet5my3jyzsrumvar,0.00518,bc1p7tg699k8sxhsjxhafetdcwrgc3wl0q8dnxdez63stz4q4w4myy0sc77g0n
bc1p2nm73gae82yzlxvh0m524hxxrqdqyhpvl49um475pz6rf5pwup4qjrx52x,0.00518,bc1p29tagyjvqf9pwejhwft0zqrs64hvzczwf6h7ltzmfa7mjvmkuk3q0j36ug
bc1plydyrzsjkcf53k0hy90067552sv93uljf9h65yuy35dqfwq0ejlqw58ywe,0.00518,bc1pg955ryvh8dxml56fjdnl3npsydknl8ndad208p4nvzy9kx904x9q4smtju
bc1puwd2ugqweq2rpmnj8t8grmr4ldpr84n4zm05u5vd373u8azx2f2qgemeka,0.00518,bc1pnxsfuns43k2m082xvdt76rctt734ztcn0y0gmlu4l6x4pq6g7w6spuqvem
bc1pe9guvz5ulx3a3tzmd2wwsyex2ua3qlxq9aswgttlkde29dk9dv0sxulvlm,0.00518,bc1p7hu0ueae2kdqc7zw0h8y8zynmzp44axg6guv0wz7e7tlj8xmpmfquteek7
bc1pm7ncejk22wvxdh5nsqtyhq7lgq6cxhk4cavqmpxy83f9us0qekaq3r2af8,0.00518,bc1p3a9r9qvkvpngve7shrgyklmtajzydvf986k3fzzsljdfzffdq6vs70t36x
bc1pf8g9henjcm4r2837ze9p7jn4mxm0fqddxktf06t5zze9w5t2nkaqv6a59k,0.00518,bc1p5w63gww8z6tx5nd2c7cqkvetp6ypr0d8dw378etmsmqnxznq0ptshvmlys
bc1p2ws3jd3krrplhs2r8z7pfv8dyydy2mh0y0ejqj4eesqv4cx4c6xq6x5yjg,0.0049783,0.00246719,64.76519697,3QKNtJgwfB4HGJ6EjTM6DZoqwzEmhxGnkC,bc1qcwgrnzxrs2jwywmsdn6tncyc48upqsefcgq3a8,bc1p2ws3jd3krrplhs2r8z7pfv8dyydy2mh0y0ejqj4eesqv4cx4c6xq6x5yjg
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej,0.00205319,0.02666575,bc1qf9r6g0j089cvc6nexgccgp7hm6086w4ps9ekadw2sul30vn744xq7vlmxp,bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej
bc1pwjx60lcdfflxhgewqsrczuhzpq9eytnwt0swzq4a5nacu27wk0kshs4k7x,0.9999445,bc1qugqutckk8nfvkqyxyhp0u59lahzvnx5x9rkw28
31nMcwRhVTFS3mPJzoRXejxyw7f6TwFfcG,0.006696,1PyJWU4dqZtahTypgrTJCBEDAic3Tcuujo
bc1qztqfdhdznpwc8pdjw26llm63l09rlll76ytf4s,0.00047725,0.12534069,bc1q0uucgnhn0jqvu3tdaqz88ydhlra7n0jnanzfgx,bc1qztqfdhdznpwc8pdjw26llm63l09rlll76ytf4s
bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx,0.002,0.20204845,bc1qam7gurm2t2nxf964jlcrgzu45ukrly2mgl48y4,bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx
bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx,100.0,24.92861229,32iNZDYtEhe8UuJoUbsBMvWDafr6u32TPC,bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx
bc1q7eu588cdjx0nvxcnvqw7sqvlp8rg07xry0mwcl,0.5124,7.09e-05,bc1p8vl4mkdd02am9x0myaevekgw23ss0wf28uyjtx9ftxdqe7wxkjnqhwv9y3,bc1q7eu588cdjx0nvxcnvqw7sqvlp8rg07xry0mwcl
bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx,0.00069144,0.03437908,bc1q0mcm2tf0tm2nd37s7wzrenjgwpd6setja02050,bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx
bc1q37mu5u0k488qcalzsv9wkdrad5q2d436q56d3e,2.94e-06,0.0,0.11666651,bc1qrupaurv757d6m0uz4n8scpw6tzv5mgdkzzdp57,d-ccf73f7b8c815acd5b01a75e3512c265,bc1q37mu5u0k488qcalzsv9wkdrad5q2d436q56d3e
bc1qp0dsut8m4jezugh3y9avelz969tranngnrrzsq,0.00630678,bc1qgdmfv75xu969k96m6s6x3q53c782f5d52lname
19VSGgW1stedq2JTBpm3nFXtY9ZGAkt7RR,0.00388,bc1qzpfst7jpxg0spuey9g96sglxnjl7sq9zautpj4
bc1qzueptuhlyhky09ycaukk44syrxphkq35pt65w5,0.00023808,0.17085333,1GBhfrog9cz9Wn2q7yF24zDVffqntTnkuM,bc1qzueptuhlyhky09ycaukk44syrxphkq35pt65w5
bc1q0pqnnsy5p6sk4pkp5uyp9vqjgux2ekflfukew4,0.0008655,32A3LodpTHrSeektAQQnoD5y58noZXjCvh
